"C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31","C32","C33","C34","C35","C36","C37","C38","C39","C40","C41","C42","C43","C44","C45","C46","C47","C48","C49","C50","C51","C52","C53","C54"
32.2293,35.1262,34.675,35.1609,,36.6118,36.2328,37.3336,38.3946,38.6675,42.9523,42.25,41.2425,36.543,35.4726,33.5604,31.2433,34.536,32.8958,39.7557,31.3139,28.7591,31.1727,27.3991,28.2232,28.9018,29.4717,27.8294,29.7561,28.3305,30.8901,30.0756,31.5959,30.2175,32.8257,31.3844,33.979,29.3293,33.1409,31.7368,32.6154,33.7,31.0314,36.4052,35.438,37.6422,36.4741,38.6675,,39.4502,39.0763,39.9591,43.6188,45.0442
31.8072,34.8834,34.2577,35.0222,,36.2673,36.1293,37.2307,38.1897,38.7357,43.1525,42.0489,41.0741,36.2673,35.2995,33.5254,31.5254,34.2577,32.8257,40.1961,31.1727,28.7591,30.9254,27.2914,28.1159,28.402,29.1157,27.3273,29.4717,27.7219,30.7486,29.685,31.3844,29.6495,32.3346,31.3491,33.6302,29.2581,33.0359,30.6071,32.44,33.3507,30.6071,36.4052,34.9528,37.059,36.4052,38.258,,39.1103,38.8379,39.62,43.3191,44.7798
31.6312,34.6055,34.1532,34.6055,,35.9912,35.9221,36.8871,37.7792,38.3263,42.317,41.8812,41.1751,36.4396,35.2995,33.5604,31.5607,34.1184,32.7206,39.3823,31.1021,28.6877,30.5363,27.1836,27.9011,28.1875,28.7591,26.932,29.0444,27.6144,30.182,29.5428,30.9608,29.5784,31.9832,31.1727,33.3507,28.6877,32.5803,30.4655,31.948,33.0709,30.6071,35.853,35.0222,37.1277,36.3362,38.1897,,39.0763,38.5993,39.5181,43.1858,44.6144
31.3844,34.536,33.7698,34.4664,,35.8185,35.7839,36.8871,37.7792,38.3263,42.116,41.7133,41.1751,36.543,35.8185,33.7698,31.772,33.8396,32.7206,34.8487,30.8901,28.7234,30.5717,27.1117,27.6144,27.8294,28.6163,26.68,28.9018,27.1836,30.0756,29.0444,30.8194,29.1157,31.6664,30.4655,32.9659,28.3305,32.2293,30.2175,32.0183,33.0009,30.3947,35.9912,34.536,36.7495,36.1983,37.7792,,38.9061,38.3946,39.2123,42.8521,44.3494
31.1727,34.3273,33.4905,34.3969,,35.611,35.5764,36.5774,37.4365,37.8477,41.7133,41.5453,40.9055,36.6118,35.6456,33.7698,31.772,33.7698,32.4049,33.8396,30.9608,28.9018,30.182,27.0398,27.5426,27.6144,28.3305,26.4639,28.7591,27.1836,29.9691,29.1157,30.7486,28.7948,31.3844,30.4655,32.0887,28.4735,31.9832,29.7561,31.4902,32.7206,30.3947,35.6802,34.4664,36.4741,36.1983,37.7107,36.8183,38.872,38.4287,39.4162,43.1191,44.3825
30.5717,34.1184,33.2108,34.188,,35.3341,35.2995,36.4052,37.265,37.9161,41.5116,41.4444,41.0404,36.6463,35.5764,33.979,31.9832,33.6651,32.3698,31.5254,30.9608,28.9375,30.0046,26.824,27.4709,27.6144,27.8294,25.7419,28.1875,26.5359,29.4005,28.402,30.2529,28.1875,31.0667,29.685,32.44,27.9011,31.8072,29.685,31.1727,32.2293,30.0401,35.3341,34.6055,36.6807,35.853,37.7107,36.6463,38.5311,38.3263,39.2123,42.7853,44.1504
30.3947,34.0487,33.1409,34.0836,,35.2995,35.2302,36.2328,37.0246,37.5737,41.5116,41.3771,41.0067,36.6118,35.0915,34.1184,32.2293,33.6651,32.2293,31.3844,30.8901,29.2225,29.5428,26.752,27.6861,28.0443,27.7578,25.5249,27.9011,26.2114,29.1869,28.402,30.1111,28.1159,31.0314,29.8271,31.8072,28.3663,31.5254,29.7561,30.5363,31.948,29.8271,35.2302,33.979,36.3362,35.438,37.2993,36.4052,38.2922,37.8477,39.0082,42.7185,44.1172
30.2529,33.9093,32.7206,33.979,,35.0915,35.0568,36.0603,36.7839,37.4022,40.973,41.1414,40.7368,36.4741,34.8834,34.2577,32.5102,33.7349,32.2293,31.7368,30.8547,29.4717,29.2938,26.896,27.8653,28.259,27.5426,25.4525,27.7936,26.1754,29.1513,28.3305,30.0401,27.9011,30.8547,29.0444,31.5959,27.9727,31.2433,29.4005,30.9608,31.8072,29.2581,35.0222,33.5604,36.0257,35.1609,36.9559,35.9912,37.8477,37.6422,38.7016,42.384,43.6853
29.8981,33.7,32.44,33.7698,,34.9181,34.7792,35.9221,36.543,37.2993,40.8381,41.0404,40.4666,36.4052,34.675,34.4664,32.6505,33.7698,32.1941,32.0183,30.8901,29.6139,29.1869,27.1117,27.6144,28.1875,27.3991,25.3439,27.5426,25.8142,28.8305,27.9369,29.6139,27.6861,30.4301,28.7591,31.5959,27.7578,31.2433,29.0444,30.5363,31.5254,28.8661,34.675,33.2808,35.7148,34.9528,36.7495,35.7148,37.3679,37.3679,38.4287,42.2165,43.519
30.0401,33.5604,32.0887,33.7,,34.8487,34.8139,35.853,36.5085,37.162,40.5004,40.7031,40.4328,36.6118,34.8139,34.8139,32.5803,33.9093,31.9832,32.1238,31.0314,29.5428,28.8305,27.3273,26.824,27.6861,27.4709,25.8142,27.7936,26.2475,28.7591,27.9011,29.8271,27.6144,30.5363,28.7591,31.3844,28.5092,31.0314,29.0444,30.3238,31.3139,28.6877,34.6055,33.0709,35.5072,34.536,36.543,35.6456,37.0933,37.0246,38.1213,41.7805,43.2191
30.0401,34.1532,32.2293,34.4317,,35.1609,35.1609,35.853,36.6118,37.2307,39.4502,40.1622,40.1961,36.6118,35.4726,34.9528,32.5803,33.9093,31.948,32.2293,31.0314,29.5428,28.8661,27.5426,26.752,28.6163,27.6502,25.9587,27.9011,26.2836,28.9018,27.7936,29.7561,27.6144,30.6071,28.9018,31.5254,28.0085,31.1021,29.1157,30.0401,31.3491,28.8305,34.2577,32.7907,35.5072,34.536,36.6118,35.2302,36.8527,36.8183,37.8819,41.5116,42.8855
30.2529,34.188,32.5102,34.188,,34.9528,35.0568,35.7148,36.1983,37.0933,38.6675,39.8574,40.1961,36.6807,35.6456,35.1262,32.7206,34.0139,32.2644,32.5102,31.0667,29.8271,29.1869,28.0443,28.6163,29.4361,27.6861,25.9587,27.8294,26.572,29.1157,28.259,30.0756,28.259,31.0667,29.2938,31.8776,29.4005,31.2433,29.5428,30.4655,31.772,29.4005,34.4317,33.0709,35.611,34.536,36.5774,35.0915,36.7151,36.6807,37.6765,41.1751,42.5847
30.6071,33.8744,32.6154,34.0487,,34.9528,34.8834,35.611,36.3362,36.9559,38.6675,39.7217,40.0945,36.8183,35.6802,35.0915,32.8958,34.188,32.6154,32.8608,31.3139,30.1111,29.1869,28.259,28.4735,29.1157,27.6144,26.2475,27.9727,26.68,29.4005,28.5449,30.2529,28.2232,30.5363,29.4005,31.4549,29.1869,31.3139,29.685,30.6779,31.8424,29.4005,34.536,33.1759,35.5072,34.8834,36.6118,35.4726,36.8871,36.8183,37.745,41.3435,42.4509
30.4655,33.7349,32.1941,33.7698,,34.8139,34.8834,35.5764,36.3018,36.9215,39.2803,39.9591,40.1284,36.7495,35.3341,35.1609,32.7557,34.2229,32.6505,32.7907,31.3844,29.9691,28.9731,28.1517,27.9727,28.9018,27.5785,26.5359,27.9727,27.2914,29.1869,28.6163,30.1111,27.9011,30.4655,29.685,31.3844,29.6139,31.0667,29.4005,30.4655,31.4549,29.2581,34.3621,32.7907,35.4034,34.675,36.4052,35.1955,36.4396,36.7495,37.7792,41.1414,42.384
30.2529,33.7,32.159,33.7,,34.7445,34.675,35.3687,35.9567,36.6463,39.4162,39.8235,39.9929,36.6807,34.9181,35.0915,32.7206,34.1532,32.5452,32.7206,31.3139,30.1111,28.8305,28.2232,28.8305,29.2581,27.3991,25.9587,27.7578,26.3918,29.0444,28.1159,29.8981,27.7578,30.3947,28.9375,31.1727,28.6163,30.8901,29.2225,30.182,31.3844,28.9731,33.9093,32.7907,35.1262,34.536,36.2328,35.0915,36.4052,36.4052,37.3679,40.7368,42.0489
30.4301,33.8396,32.2293,33.6302,,34.536,34.6055,35.2995,35.9567,36.6118,39.5521,39.7896,39.9252,36.6807,34.9528,35.1609,32.8608,34.2229,32.7206,32.8608,31.3139,30.2529,28.9018,28.3305,28.5449,29.5072,27.7578,26.1754,27.8294,26.4999,29.1869,28.3305,30.0401,28.0443,30.6779,29.7561,31.4902,29.1157,30.9608,29.1513,30.182,31.3139,29.1513,33.8744,32.6154,34.9875,34.536,36.0948,35.0915,36.3362,36.3362,37.3679,40.8381,41.9483
30.3238,33.8396,32.0183,33.5953,,34.5708,34.536,35.1262,35.7148,36.543,39.3823,39.6539,39.8913,36.8183,35.0915,35.2995,33.0009,34.188,32.7907,33.1409,31.208,30.4655,29.0444,28.259,28.9018,29.3649,27.6861,26.1754,27.8294,26.608,29.2225,28.259,30.0401,28.0443,30.6071,29.3649,31.5254,28.9375,30.8194,29.4717,30.182,31.5254,29.2581,33.9093,32.8257,34.8834,34.3969,36.0603,34.8834,35.9567,36.0603,37.0933,39.9929,41.3771
30.5363,,32.159,33.6302,,34.3969,34.3969,34.9528,35.5072,36.4052,39.1443,39.3823,39.6539,36.6807,35.3341,34.9181,32.8608,34.0487,32.5102,33.0359,31.2433,30.3238,29.0444,28.259,28.9731,29.1869,27.6861,26.5359,27.9727,26.896,29.1869,28.3305,29.9691,27.9011,30.3238,29.1157,31.2433,28.7591,30.7486,29.3293,30.2175,31.3139,29.2581,33.9093,32.7206,34.6055,34.536,35.9221,34.9528,35.7839,35.7839,36.8871,39.7896,41.1414
30.5363,33.8744,32.0535,33.6302,,34.3621,34.4664,34.8834,35.5072,36.2328,39.0422,39.1443,39.5521,36.4396,34.8834,34.7097,32.7206,33.9442,32.4049,33.0009,31.2786,30.3947,28.9731,28.3305,27.7578,29.4005,27.9011,28.0085,28.1159,27.1117,29.1869,28.402,30.1111,28.1159,30.5363,29.7561,31.4549,29.3293,30.8194,29.4005,30.2175,31.3139,29.4005,33.7698,32.7907,34.536,34.2925,35.7148,34.8487,35.5764,35.6802,36.6463,39.4162,40.7706
30.6071,34.0139,32.159,33.5604,,34.536,34.536,34.8834,35.3687,36.2673,38.9061,39.0763,39.5521,36.5085,,34.8139,32.6505,33.979,32.44,33.0009,31.3139,30.3238,29.1157,28.4735,27.3273,29.3649,27.9011,26.896,28.1159,27.2555,29.2581,28.2232,30.2529,28.0443,30.4655,29.7561,31.2786,29.9691,30.9961,29.4717,30.2529,31.4549,29.5784,33.7698,33.1059,34.536,34.3621,35.6456,34.7792,35.5072,35.5072,36.4396,39.1103,40.5342
30.8194,33.7,32.3698,33.5604,,34.3621,34.4317,34.8139,35.438,36.2673,39.0082,38.9401,39.3823,36.4741,,34.9181,32.6505,33.9093,32.44,33.0009,31.4197,30.3947,29.1869,28.4735,27.6861,29.685,28.0443,27.0398,28.1875,27.1836,29.4717,28.259,30.3238,27.9727,30.5363,29.9691,31.5959,29.9691,31.1727,29.6139,30.4301,31.7368,29.5428,33.6302,33.3857,34.5012,34.188,35.5418,34.536,35.4034,35.3687,36.2328,38.872,40.2638
30.5363,33.7349,31.6664,33.3158,,34.188,34.2925,34.6055,35.2302,36.1293,39.0082,39.0422,39.2803,36.5085,,34.9528,32.7907,33.8396,32.3698,32.8257,31.208,30.2884,29.1157,28.259,28.1875,29.6139,27.6861,26.68,27.8294,27.2914,29.4005,28.6163,30.1111,28.0801,30.6425,30.0401,31.4549,28.5806,30.8194,29.4361,29.8981,31.5959,29.4717,33.4206,32.8608,34.3969,33.9093,35.2995,34.3969,35.3341,35.2302,36.0603,38.497,39.8913
30.6779,33.8396,31.772,33.1059,,33.9093,33.9093,34.536,35.0915,35.7839,38.6675,38.8039,39.1443,36.543,,34.9528,32.5452,33.7,32.44,32.7907,31.1374,30.5363,28.9731,28.1159,28.652,29.5428,27.6144,26.68,27.7936,26.9679,29.1513,28.3305,29.9691,27.8294,30.3238,29.5784,31.2433,28.259,30.8901,29.3293,30.0401,31.3139,29.685,33.3158,32.8608,34.536,33.7698,34.8834,34.3621,35.1609,34.9528,35.853,38.2239,39.6878
30.3947,34.0139,31.7368,33.3507,,33.9093,33.9093,34.536,35.0915,35.6802,38.5993,38.8039,39.1783,36.543,,35.1262,32.5803,33.7698,32.44,32.7907,31.1021,30.3947,28.9018,28.1875,28.5449,29.7561,27.4709,26.1754,27.6861,26.9679,28.9018,28.0801,29.7561,27.8294,30.3947,29.7561,31.1374,27.9727,31.0314,29.1869,29.8626,30.7486,29.4005,32.8257,33.2108,34.0487,33.4206,34.9875,34.0139,34.9181,35.0222,35.7839,38.4629,39.62
30.6071,33.9093,31.5254,33.0359,,33.8396,34.0139,34.536,35.0915,35.6456,38.6675,38.7698,39.0763,36.3362,,35.1609,32.8608,33.6302,32.3698,33.0709,31.1727,30.4655,29.1869,28.259,28.402,29.685,27.9727,26.9679,28.0085,27.3273,29.2581,28.259,29.8626,28.0085,30.182,29.685,31.1727,27.1117,30.7486,28.8661,29.7916,30.9961,29.3293,32.7206,32.5803,33.4905,33.2108,34.3969,33.4905,34.6403,34.3969,35.3687,37.9503,38.8039
30.9608,33.8047,31.3139,33.0709,,33.6302,33.7,34.188,34.8834,35.5764,38.4629,38.5652,39.0763,36.2673,,35.2302,32.6855,33.6302,32.44,32.8608,31.1021,30.3947,29.1869,28.4735,28.402,29.3293,27.6861,26.896,27.9727,27.6144,29.4005,28.6163,29.7916,28.0443,30.2175,29.685,31.0667,27.2914,30.784,28.4735,29.6139,30.9254,29.1869,32.0887,32.0887,32.9308,32.8608,33.7,33.0009,34.3969,34.0487,34.8834,36.9559,37.9845
30.2529,34.1184,31.3844,32.8608,,33.6651,33.9442,34.2577,34.8487,35.6456,38.497,38.5311,38.872,36.2328,,34.9528,32.7907,33.6302,32.5803,32.8608,31.2433,30.2529,29.4717,28.4377,29.6139,29.8271,27.8294,26.824,27.7578,27.3273,29.1869,28.259,29.5784,28.3663,30.6779,29.685,30.9961,27.2195,30.8901,28.7234,29.3649,30.8194,29.0444,31.3844,31.7368,32.9308,32.159,33.3507,32.44,33.5953,33.8744,34.6055,36.4741,37.7107
31.1021,33.979,31.7368,33.2108,,33.6302,33.8744,34.3621,34.8139,35.3687,38.4287,38.4629,38.8039,36.3707,,35.2995,32.8608,33.6651,32.5102,33.0009,31.2433,30.5363,29.5428,29.0444,28.9731,30.2529,28.6163,27.6144,28.259,28.5449,29.8981,29.1157,30.3238,29.2581,31.3844,30.6425,31.7368,29.0444,31.3844,29.4005,29.685,31.1021,29.6139,31.1021,31.7016,32.9659,32.0887,33.4206,32.2995,33.5604,33.7698,34.536,36.1293,37.8134
31.948,34.4317,32.5803,33.7,,34.0139,34.1184,34.536,35.1262,35.5764,38.7357,38.6675,38.872,36.6807,35.2302,35.6802,33.1409,33.979,33.0009,33.3507,32.0183,31.1021,30.6071,29.5428,30.0401,31.1021,29.4361,29.3293,29.6139,29.8981,30.784,30.182,30.8194,30.3238,32.5102,31.6312,33.0709,30.0401,32.2293,30.3592,30.3238,31.6664,29.9691,31.3844,32.0887,33.2808,32.2995,33.5604,32.5803,33.4905,34.1184,34.4664,36.0603,37.9845
31.948,34.4664,32.44,33.8396,,33.9093,34.2577,34.536,35.0222,35.2995,37.162,37.9845,38.5311,35.853,35.0915,35.0222,33.0709,33.8744,32.8257,33.7,32.159,31.1021,30.5363,29.685,30.182,31.3139,29.4005,29.1157,29.4005,29.6139,30.8901,30.3592,30.9254,30.7486,32.7206,32.0887,33.4206,30.1111,32.6154,30.6779,30.4655,31.6664,30.3238,31.3844,32.1941,33.7698,32.159,34.1184,32.44,33.7,34.188,34.536,36.0948,37.8819
32.2995,34.8834,32.6154,33.8744,,33.979,34.2577,34.536,35.0222,35.4726,36.4052,37.5394,38.4629,35.5764,34.9528,34.536,32.8608,33.8396,32.9308,33.7,32.159,31.1727,30.6779,29.8271,30.9961,31.3844,29.6139,29.3293,29.5072,29.685,31.0314,30.4301,31.0314,31.0314,32.7907,32.5803,33.9442,30.7133,32.7557,30.8194,30.6071,31.7368,30.4655,31.1727,32.1238,33.8396,31.948,33.9442,32.2293,33.4905,34.1184,34.536,36.0603,37.8477
32.5102,35.0915,32.8257,33.979,,33.979,34.3969,34.675,35.0222,35.438,36.4052,37.4365,38.258,35.4726,34.6403,34.3621,32.8257,33.6302,32.7907,33.8047,32.0535,31.3844,30.8901,29.7561,30.5363,31.4902,29.8981,30.1111,29.9691,30.2529,31.3844,30.784,31.3491,30.7486,32.6855,32.5803,33.7698,30.7486,32.7557,30.5717,30.3947,31.3139,30.3238,30.8901,31.8776,33.6651,31.7016,33.6302,31.8776,33.2808,34.0139,34.3969,35.9221,37.7107
32.1238,34.8139,33.1409,33.9093,,34.0836,34.2925,34.6055,35.0915,35.1609,37.6079,37.8134,38.4287,35.3687,35.2302,34.3969,32.8608,33.5953,32.7206,33.7698,32.2644,31.3139,31.1727,29.9691,30.5717,31.3491,30.1111,29.9691,30.1111,30.5363,31.4197,30.8194,31.4549,31.1021,32.8257,32.4751,33.9093,30.8901,32.9308,30.8901,30.5363,31.3844,30.5363,30.7133,31.8072,33.7,31.1727,33.5604,31.5254,33.0709,33.7,34.2577,35.7839,37.7107
32.44,34.536,33.5604,34.0487,,34.3273,34.3969,34.8487,35.3341,35.6456,37.8477,38.0529,38.5311,35.5072,35.9221,34.536,32.8958,33.7,32.159,33.8396,32.1941,31.3844,31.1727,30.182,30.3947,31.772,30.3947,30.4301,30.5363,30.8194,31.8776,31.2433,31.5959,31.4197,33.1409,32.7206,34.4664,31.2433,33.2108,30.9608,30.5009,30.9608,30.2529,30.6071,31.3844,33.979,31.3844,33.6302,31.8072,33.3158,33.7349,34.2577,35.853,37.8477
32.5803,34.7445,33.2808,34.1532,,34.2577,34.536,34.9528,35.3341,35.5418,37.9845,38.0529,38.4287,35.5072,35.9221,34.675,33.0709,33.7349,32.9308,34.0836,32.5102,31.6664,31.6312,30.5009,30.9608,32.159,30.784,30.7486,30.9608,31.3844,32.2644,31.6664,31.8776,32.0183,33.5254,33.0709,34.536,31.3844,33.2808,31.4549,30.8194,31.1021,30.5363,30.7486,31.948,34.2577,31.8776,33.7698,32.0887,33.4206,33.979,34.3969,36.0948,37.8819
33.0009,34.8834,33.2808,34.2577,,34.3273,34.536,35.0222,35.1262,35.2302,37.745,37.8819,38.3263,35.4726,35.5072,34.8139,33.3507,33.7349,33.3507,34.3273,32.5102,31.8424,31.7368,30.7486,31.2433,32.3346,30.9961,31.1021,31.1727,31.9832,32.5803,31.6312,32.159,32.1238,33.6302,33.1409,34.8834,31.1727,33.4206,31.5254,30.8547,30.8901,30.784,31.0314,32.0183,34.188,31.8072,33.6651,32.159,33.2808,33.8744,34.5012,36.1983,37.8819
33.2458,34.8139,33.5604,34.536,,34.3273,34.536,35.1262,35.2995,35.438,37.9845,38.0187,38.3263,35.438,35.1955,34.9875,33.4206,33.7698,33.4905,34.536,32.7206,32.0183,31.9832,31.1727,31.6664,32.8608,31.5959,31.9832,31.6664,32.5803,33.0009,32.2995,32.5102,32.6855,34.188,33.7,34.9528,31.5254,33.5604,31.948,31.1727,31.1021,31.0314,31.5254,32.0887,34.536,32.2293,33.8396,32.7907,33.8047,34.3969,34.536,36.4052,37.9845
33.4905,34.9875,33.979,34.8139,,34.536,34.536,35.3341,35.5072,35.0915,37.7792,37.8134,38.258,35.3341,35.1609,35.2995,33.8396,34.0139,33.9093,34.7445,32.9659,32.6855,32.3698,31.4549,32.4751,33.1409,31.948,32.6855,32.4049,33.1059,33.7,32.8958,32.9659,33.2108,34.536,34.536,35.2302,32.0183,33.8744,32.3698,31.4549,31.4902,31.5607,31.8072,32.4751,34.6403,32.8608,34.188,33.2108,34.1532,34.536,34.8487,36.6118,38.0529
33.5604,35.0915,33.9093,34.9181,,34.6055,34.7445,35.3687,35.0915,35.5764,37.7792,37.9161,38.3263,35.6456,36.1293,35.5764,34.2925,34.0836,33.7,35.2302,33.1059,33.1409,32.6505,31.5607,32.7907,33.2808,31.8072,32.8608,32.3698,33.2808,33.7,33.2108,33.3507,33.4206,34.675,34.7445,35.7839,32.2293,34.188,32.4751,31.5607,31.5959,31.6664,32.0535,32.6505,34.6055,32.9308,34.7445,33.2808,34.4664,34.5012,34.8834,36.7495,38.0529
33.979,35.3687,34.2577,35.1609,,34.9528,35.0222,35.2302,35.4034,35.7839,38.497,38.258,38.3946,35.7148,36.1293,35.5764,34.0487,34.1184,33.9093,35.438,33.4206,33.2108,32.8608,32.2995,33.4206,33.9442,32.7206,33.5604,33.2108,33.7349,34.4664,33.7698,33.6302,33.979,34.9181,35.1262,35.7148,32.5452,34.2577,32.9308,32.0535,32.0183,31.6664,31.8776,32.6505,34.536,33.1059,35.0222,33.4556,34.6055,34.536,35.0915,36.9559,38.258
34.0487,35.5072,34.3969,35.2995,,34.9875,34.9875,35.3687,35.2302,35.7839,38.2239,38.3946,38.7016,35.9567,36.4741,35.7148,34.188,34.3621,34.188,35.5418,33.6651,33.2808,33.0009,32.8958,33.2108,34.3273,33.1409,34.0836,33.2108,34.2925,34.536,34.1532,33.7349,34.2577,35.1609,35.5418,35.9912,33.0009,34.4664,33.2808,32.5803,32.6505,31.948,32.44,32.2644,34.536,33.2108,34.9528,33.7698,35.0222,34.536,35.1609,37.059,38.3263
34.5012,35.853,34.536,35.5418,,35.1609,35.2995,35.3687,35.8185,36.4741,38.5993,38.5311,38.7016,35.9912,36.5085,35.9567,34.3969,34.5012,33.9442,35.7494,33.9093,34.0139,33.1409,33.1409,33.4905,34.675,33.6302,34.536,33.4556,34.6403,34.8487,34.536,33.8047,34.6055,35.6456,35.9221,36.4052,33.2808,34.6055,33.7698,32.8608,32.9308,32.2995,32.9308,32.9308,34.8139,33.5953,35.0222,34.0139,35.3341,34.675,35.1955,37.2307,38.3946
34.7445,36.1983,34.9181,35.7839,,35.438,35.0915,35.5072,35.6456,36.3362,38.5652,38.7016,38.7357,36.1293,35.853,36.1983,34.675,34.536,34.3273,36.0257,33.979,34.2577,33.3507,33.5953,33.9442,35.2302,34.188,35.0222,33.8744,35.2302,35.2995,34.8834,34.1184,35.0568,35.8876,36.3362,36.543,33.979,34.9875,34.188,33.2808,33.5604,32.6505,33.6302,33.2808,34.9875,34.188,35.0222,34.3621,35.7494,35.0915,35.2995,37.3679,38.5311
35.0222,36.3018,35.1262,35.9221,,35.5764,35.438,35.6456,36.1983,36.9215,38.8379,38.872,38.9401,36.3362,35.9221,36.3707,34.6055,34.6403,34.3273,36.2673,34.2577,34.3969,33.5254,33.7,34.188,35.6456,34.0487,35.4034,34.0487,35.5072,35.4034,35.2302,34.3969,35.5764,36.4052,36.7839,37.4022,34.3273,35.2995,34.536,33.7,34.1532,32.9308,34.3273,33.4556,35.0568,34.7097,35.0915,34.6055,35.9567,35.1609,35.438,37.5737,38.5993
35.5072,36.7495,35.5764,36.1638,,35.8876,35.5764,35.9221,36.5085,36.8871,39.3143,39.0763,39.3143,36.4052,36.4741,36.543,34.8139,34.8487,34.536,36.543,34.3969,34.6055,33.7,33.979,34.675,35.9912,34.1184,35.7839,34.9181,36.543,35.9567,35.7839,35.1262,35.8876,36.5774,37.0246,37.2993,34.7445,35.4726,34.6055,34.0139,34.675,33.1409,34.8139,33.5953,35.3687,35.2302,35.6456,35.0915,36.4396,35.438,35.5764,37.7792,38.872
35.5072,36.7495,35.853,36.3362,,36.0603,35.5418,35.9221,36.543,36.9902,37.9161,38.9401,39.2803,36.6118,37.1963,36.8183,35.0222,35.0222,34.8139,36.8183,34.536,35.0222,33.9093,34.4664,34.8834,36.1638,34.2925,35.7839,35.0222,36.3362,36.6807,36.1983,35.5764,36.1983,36.6807,37.265,37.265,34.9528,35.8185,35.0222,34.536,35.1609,33.4556,35.3687,34.4664,35.2995,35.5764,35.5418,35.5072,36.8527,35.5764,35.7148,37.9161,39.0763
35.853,36.9559,35.853,36.6463,,36.0603,35.9912,36.4052,37.0246,37.2993,37.6765,38.9401,39.3143,36.6118,37.4365,37.0246,35.2302,35.1609,34.8834,37.0933,34.7445,35.2648,34.188,34.9528,35.5764,37.0246,35.1262,36.8183,35.438,36.9559,36.7495,36.4741,35.3687,36.5085,37.0246,37.3679,37.7107,35.4034,36.0603,35.3687,35.0222,35.6456,33.9093,35.9221,34.4317,35.7839,36.1983,36.0603,36.0603,37.2993,35.7839,35.9221,38.1897,39.4162
36.1638,37.1277,36.0603,36.6807,,36.0603,35.9221,36.3362,36.9559,37.4365,38.3605,39.1443,39.4842,36.8871,37.6422,37.265,35.438,35.3687,35.1609,37.3679,34.9528,35.6456,34.536,34.9875,35.9567,37.5394,35.2995,37.4708,36.1983,37.5051,37.5394,37.265,35.438,36.8871,37.2307,37.5051,37.8477,35.5072,36.3018,35.7148,35.4726,36.3362,34.188,36.543,34.9181,36.1293,36.4741,36.3362,36.5085,37.6422,35.9567,36.1293,38.497,39.62
36.5085,37.3679,36.3362,36.8871,,36.5774,36.5085,36.8871,37.6422,37.9161,39.4162,39.7557,39.7896,37.162,37.8819,37.5737,35.6802,35.5764,35.438,37.6079,35.1609,35.5072,34.6055,35.3687,36.2328,37.6422,35.5072,37.7107,35.9567,37.7792,37.5051,37.5394,35.853,37.2993,37.5737,38.1897,38.258,36.1983,36.543,35.9221,35.7148,36.5774,34.536,36.7495,35.0915,36.1638,36.7495,36.4741,36.6807,37.9161,36.1983,36.3362,38.8039,39.9252
36.5085,37.4365,36.4052,36.8183,,36.4052,36.3018,36.8871,37.5394,37.8477,39.7896,40.0268,39.8913,37.2993,37.9161,37.9161,35.9912,35.7494,35.6802,37.9845,35.438,36.0948,34.8487,35.5072,36.1638,37.7792,35.5072,37.9845,36.4396,38.1555,38.1213,37.7792,35.9221,37.4708,37.6765,38.1897,38.3263,36.2673,36.8183,36.2673,36.0948,37.0246,34.7445,37.1963,35.1609,36.3707,36.9559,36.7495,37.3679,38.5311,36.4396,36.6118,38.9742,40.1622
36.6118,37.5737,36.6807,37.0246,,36.8183,36.7495,37.2993,37.9845,38.258,40.2299,40.3314,40.2976,37.5394,37.5737,38.1555,36.1983,35.9221,35.853,38.258,35.6456,36.4052,35.2302,35.9567,36.4396,38.0529,36.1983,38.1897,37.2307,38.8039,38.2239,38.1213,35.9912,38.0187,37.9845,38.8039,38.6675,36.7151,36.9559,36.4741,36.6463,37.6422,35.5764,37.3679,35.6456,36.6118,37.4708,36.9902,37.6422,39.1443,36.7839,37.162,39.2803,40.399
36.7495,37.7792,36.7839,37.162,,36.8527,36.6807,37.3336,38.0187,38.2922,40.6355,40.7031,40.399,37.745,37.7792,38.4629,36.4052,36.1293,36.0603,38.5311,35.853,36.8871,35.3341,36.1983,36.543,38.4287,36.0603,38.5311,36.8871,38.872,38.258,38.3605,36.1983,38.1555,38.1897,38.872,38.872,36.8871,37.3336,36.8183,37.1277,38.2922,36.2328,38.1555,36.1638,37.0246,38.0529,37.4708,37.9503,39.5521,37.0246,37.8477,39.6878,40.7031
36.8183,37.9503,36.8527,37.1963,,36.7495,36.6118,37.265,37.9845,38.2239,40.7368,40.9055,40.568,37.8819,37.9161,38.6675,36.6118,36.2673,36.2673,38.8039,36.0603,36.9559,35.5072,36.3362,36.8183,38.8039,36.3362,38.872,37.3679,39.0763,38.497,38.6675,36.4741,38.1897,38.2922,39.0082,38.9742,37.162,37.4022,36.9215,37.5737,38.7357,36.6807,38.6675,36.7495,37.3679,38.5311,37.7792,38.3263,39.9252,37.2993,38.0871,40.1622,41.0741
